UserID,CourseID,Rating
67,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
68,facc38f2-b900-4366-8e0e-0e1e7e05517a,1
69,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,1
70,f2e42db3-d730-40e0-9f97-0237130039b8,5
71,fe172375-f7a0-4765-b90c-b1c06bb93b71,2
72,f2e42db3-d730-40e0-9f97-0237130039b8,4
73,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,1
74,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,2
75,8ccfaf98-f459-4f32-b91c-b65aa117d69f,1
76,db388d11-225b-4542-83ae-7ca408f82d9e,3
77,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
78,c3c9276f-a4ba-41ab-9fbd-00abed968264,2
79,8216d085-31a6-43c1-ae48-04697d62e08a,4
80,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
81,c37a9df1-fb07-45bc-a071-069113649e76,4
82,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
83,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
84,c9b62178-88ee-4a25-b7c2-17e53707f33c,5
85,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,5
86,85d13dd6-8e15-4668-90c2-485b2df8834d,5
87,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
88,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
89,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,2
90,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,5
91,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
92,c37a9df1-fb07-45bc-a071-069113649e76,4
93,b84de32b-052d-4bc0-809f-11ba1f180880,5
94,db388d11-225b-4542-83ae-7ca408f82d9e,2
95,00e408ed-4f87-4d4e-b28d-29f4acd9f395,3
96,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
97,8ccfaf98-f459-4f32-b91c-b65aa117d69f,3
98,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,3
99,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,3
100,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
101,db388d11-225b-4542-83ae-7ca408f82d9e,2
102,b84de32b-052d-4bc0-809f-11ba1f180880,5
103,c3c9276f-a4ba-41ab-9fbd-00abed968264,1
104,db388d11-225b-4542-83ae-7ca408f82d9e,2
105,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,5
106,1f41dd68-a82f-4c5d-be70-ed45f0556e26,4
107,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
108,b84de32b-052d-4bc0-809f-11ba1f180880,4
109,85d13dd6-8e15-4668-90c2-485b2df8834d,2
110,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
111,c4ba97d7-2b58-4934-92f9-b654d088889c,3
112,1f41dd68-a82f-4c5d-be70-ed45f0556e26,3
113,85d13dd6-8e15-4668-90c2-485b2df8834d,4
114,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,5
115,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
116,f2e42db3-d730-40e0-9f97-0237130039b8,1
117,00e408ed-4f87-4d4e-b28d-29f4acd9f395,3
118,db388d11-225b-4542-83ae-7ca408f82d9e,4
119,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
120,b84de32b-052d-4bc0-809f-11ba1f180880,2
121,8216d085-31a6-43c1-ae48-04697d62e08a,1
122,1f41dd68-a82f-4c5d-be70-ed45f0556e26,4
123,5cc51ce3-73f5-4f6d-9c46-2254604480ab,5
124,f2e42db3-d730-40e0-9f97-0237130039b8,4
125,1f41dd68-a82f-4c5d-be70-ed45f0556e26,2
126,8216d085-31a6-43c1-ae48-04697d62e08a,4
127,c4ba97d7-2b58-4934-92f9-b654d088889c,5
128,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
129,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
130,f2e42db3-d730-40e0-9f97-0237130039b8,5
131,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,4
132,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,5
133,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,2
134,5cc51ce3-73f5-4f6d-9c46-2254604480ab,1
135,00e408ed-4f87-4d4e-b28d-29f4acd9f395,3
136,c3c9276f-a4ba-41ab-9fbd-00abed968264,3
137,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,1
138,c37a9df1-fb07-45bc-a071-069113649e76,3
139,db388d11-225b-4542-83ae-7ca408f82d9e,2
140,db388d11-225b-4542-83ae-7ca408f82d9e,4
141,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,4
142,8216d085-31a6-43c1-ae48-04697d62e08a,3
143,facc38f2-b900-4366-8e0e-0e1e7e05517a,5
144,fe172375-f7a0-4765-b90c-b1c06bb93b71,5
145,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,3
146,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,5
147,db388d11-225b-4542-83ae-7ca408f82d9e,1
148,c9b62178-88ee-4a25-b7c2-17e53707f33c,4
149,8216d085-31a6-43c1-ae48-04697d62e08a,5
150,b84de32b-052d-4bc0-809f-11ba1f180880,5
151,c4ba97d7-2b58-4934-92f9-b654d088889c,3
152,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
153,db388d11-225b-4542-83ae-7ca408f82d9e,4
154,db388d11-225b-4542-83ae-7ca408f82d9e,1
155,85d13dd6-8e15-4668-90c2-485b2df8834d,2
156,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
157,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,2
158,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
159,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,3
160,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,2
161,b84de32b-052d-4bc0-809f-11ba1f180880,5
162,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,1
163,8216d085-31a6-43c1-ae48-04697d62e08a,3
164,f2e42db3-d730-40e0-9f97-0237130039b8,1
165,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
166,85d13dd6-8e15-4668-90c2-485b2df8834d,5
167,85d13dd6-8e15-4668-90c2-485b2df8834d,5
168,85d13dd6-8e15-4668-90c2-485b2df8834d,3
169,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
170,facc38f2-b900-4366-8e0e-0e1e7e05517a,5
171,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,3
172,c3c9276f-a4ba-41ab-9fbd-00abed968264,3
173,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
174,85d13dd6-8e15-4668-90c2-485b2df8834d,4
175,c4ba97d7-2b58-4934-92f9-b654d088889c,4
176,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,1
177,c4ba97d7-2b58-4934-92f9-b654d088889c,5
178,c37a9df1-fb07-45bc-a071-069113649e76,2
179,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
180,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,4
181,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,3
182,c37a9df1-fb07-45bc-a071-069113649e76,4
183,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,1
184,00e408ed-4f87-4d4e-b28d-29f4acd9f395,4
185,00e408ed-4f87-4d4e-b28d-29f4acd9f395,4
186,1f41dd68-a82f-4c5d-be70-ed45f0556e26,5
187,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,4
188,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
189,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
190,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,2
191,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,2
192,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,3
193,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
194,1f41dd68-a82f-4c5d-be70-ed45f0556e26,3
195,1f41dd68-a82f-4c5d-be70-ed45f0556e26,3
196,fe172375-f7a0-4765-b90c-b1c06bb93b71,5
197,c9b62178-88ee-4a25-b7c2-17e53707f33c,5
198,8216d085-31a6-43c1-ae48-04697d62e08a,4
199,c9b62178-88ee-4a25-b7c2-17e53707f33c,1
200,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,4
201,c9b62178-88ee-4a25-b7c2-17e53707f33c,2
202,f2e42db3-d730-40e0-9f97-0237130039b8,1
203,b84de32b-052d-4bc0-809f-11ba1f180880,2
204,c37a9df1-fb07-45bc-a071-069113649e76,2
205,f2e42db3-d730-40e0-9f97-0237130039b8,3
206,5cc51ce3-73f5-4f6d-9c46-2254604480ab,5
207,b84de32b-052d-4bc0-809f-11ba1f180880,1
208,b84de32b-052d-4bc0-809f-11ba1f180880,4
209,fe172375-f7a0-4765-b90c-b1c06bb93b71,2
210,fe172375-f7a0-4765-b90c-b1c06bb93b71,4
211,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
212,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
213,db388d11-225b-4542-83ae-7ca408f82d9e,2
214,b84de32b-052d-4bc0-809f-11ba1f180880,1
215,b84de32b-052d-4bc0-809f-11ba1f180880,4
216,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,4
217,fe172375-f7a0-4765-b90c-b1c06bb93b71,1
218,1f41dd68-a82f-4c5d-be70-ed45f0556e26,5
219,1f41dd68-a82f-4c5d-be70-ed45f0556e26,3
220,c4ba97d7-2b58-4934-92f9-b654d088889c,3
221,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,2
222,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,4
223,b84de32b-052d-4bc0-809f-11ba1f180880,2
224,c9b62178-88ee-4a25-b7c2-17e53707f33c,1
225,c37a9df1-fb07-45bc-a071-069113649e76,1
226,c9b62178-88ee-4a25-b7c2-17e53707f33c,4
227,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
228,facc38f2-b900-4366-8e0e-0e1e7e05517a,5
229,c3c9276f-a4ba-41ab-9fbd-00abed968264,5
230,00e408ed-4f87-4d4e-b28d-29f4acd9f395,5
231,00e408ed-4f87-4d4e-b28d-29f4acd9f395,4
232,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,3
233,c9b62178-88ee-4a25-b7c2-17e53707f33c,1
234,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
235,c3c9276f-a4ba-41ab-9fbd-00abed968264,5
236,c3c9276f-a4ba-41ab-9fbd-00abed968264,5
237,8ccfaf98-f459-4f32-b91c-b65aa117d69f,5
238,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
239,c9b62178-88ee-4a25-b7c2-17e53707f33c,5
240,85d13dd6-8e15-4668-90c2-485b2df8834d,1
241,c9b62178-88ee-4a25-b7c2-17e53707f33c,2
242,8ccfaf98-f459-4f32-b91c-b65aa117d69f,1
243,fe172375-f7a0-4765-b90c-b1c06bb93b71,2
244,c3c9276f-a4ba-41ab-9fbd-00abed968264,1
245,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,3
246,85d13dd6-8e15-4668-90c2-485b2df8834d,5
247,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,1
248,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
249,85d13dd6-8e15-4668-90c2-485b2df8834d,1
250,00e408ed-4f87-4d4e-b28d-29f4acd9f395,4
251,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
252,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,1
253,db388d11-225b-4542-83ae-7ca408f82d9e,5
254,8216d085-31a6-43c1-ae48-04697d62e08a,2
255,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,1
256,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
257,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
258,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,2
259,85d13dd6-8e15-4668-90c2-485b2df8834d,3
260,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
261,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,5
262,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,2
263,facc38f2-b900-4366-8e0e-0e1e7e05517a,1
264,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
265,fe172375-f7a0-4765-b90c-b1c06bb93b71,5
266,8ccfaf98-f459-4f32-b91c-b65aa117d69f,5
267,f2e42db3-d730-40e0-9f97-0237130039b8,5
268,8ccfaf98-f459-4f32-b91c-b65aa117d69f,1
269,b84de32b-052d-4bc0-809f-11ba1f180880,4
270,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
271,c4ba97d7-2b58-4934-92f9-b654d088889c,5
272,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
273,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
274,b84de32b-052d-4bc0-809f-11ba1f180880,4
275,b84de32b-052d-4bc0-809f-11ba1f180880,1
276,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,4
277,85d13dd6-8e15-4668-90c2-485b2df8834d,2
278,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,2
279,c9b62178-88ee-4a25-b7c2-17e53707f33c,5
280,db388d11-225b-4542-83ae-7ca408f82d9e,4
281,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
282,85d13dd6-8e15-4668-90c2-485b2df8834d,4
283,8ccfaf98-f459-4f32-b91c-b65aa117d69f,3
284,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,3
285,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,3
286,c37a9df1-fb07-45bc-a071-069113649e76,4
287,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
288,f2e42db3-d730-40e0-9f97-0237130039b8,3
289,c4ba97d7-2b58-4934-92f9-b654d088889c,1
290,00e408ed-4f87-4d4e-b28d-29f4acd9f395,2
291,85d13dd6-8e15-4668-90c2-485b2df8834d,3
292,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
293,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,3
294,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,1
295,1f41dd68-a82f-4c5d-be70-ed45f0556e26,2
296,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,3
297,85d13dd6-8e15-4668-90c2-485b2df8834d,4
298,8216d085-31a6-43c1-ae48-04697d62e08a,5
299,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,2
300,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,1
301,c37a9df1-fb07-45bc-a071-069113649e76,5
302,5cc51ce3-73f5-4f6d-9c46-2254604480ab,5
303,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,2
304,c37a9df1-fb07-45bc-a071-069113649e76,4
305,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,2
306,f2e42db3-d730-40e0-9f97-0237130039b8,3
307,85d13dd6-8e15-4668-90c2-485b2df8834d,4
308,c37a9df1-fb07-45bc-a071-069113649e76,1
309,c4ba97d7-2b58-4934-92f9-b654d088889c,2
310,c37a9df1-fb07-45bc-a071-069113649e76,4
311,00e408ed-4f87-4d4e-b28d-29f4acd9f395,2
312,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
313,c4ba97d7-2b58-4934-92f9-b654d088889c,5
314,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
315,c4ba97d7-2b58-4934-92f9-b654d088889c,2
316,c3c9276f-a4ba-41ab-9fbd-00abed968264,2
317,5cc51ce3-73f5-4f6d-9c46-2254604480ab,1
318,c4ba97d7-2b58-4934-92f9-b654d088889c,3
319,8216d085-31a6-43c1-ae48-04697d62e08a,2
320,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
321,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,1
322,5cc51ce3-73f5-4f6d-9c46-2254604480ab,5
323,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,4
324,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
325,1f41dd68-a82f-4c5d-be70-ed45f0556e26,4
326,facc38f2-b900-4366-8e0e-0e1e7e05517a,5
327,b84de32b-052d-4bc0-809f-11ba1f180880,5
328,8ccfaf98-f459-4f32-b91c-b65aa117d69f,1
329,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,3
330,db388d11-225b-4542-83ae-7ca408f82d9e,1
331,c4ba97d7-2b58-4934-92f9-b654d088889c,3
332,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,4
333,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
334,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
335,85d13dd6-8e15-4668-90c2-485b2df8834d,2
336,1f41dd68-a82f-4c5d-be70-ed45f0556e26,4
337,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,2
338,db388d11-225b-4542-83ae-7ca408f82d9e,4
339,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,3
340,facc38f2-b900-4366-8e0e-0e1e7e05517a,2
341,00e408ed-4f87-4d4e-b28d-29f4acd9f395,2
342,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,5
343,c9b62178-88ee-4a25-b7c2-17e53707f33c,5
344,8ccfaf98-f459-4f32-b91c-b65aa117d69f,3
345,facc38f2-b900-4366-8e0e-0e1e7e05517a,5
346,fe172375-f7a0-4765-b90c-b1c06bb93b71,1
347,85d13dd6-8e15-4668-90c2-485b2df8834d,1
348,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,2
349,8216d085-31a6-43c1-ae48-04697d62e08a,4
350,85d13dd6-8e15-4668-90c2-485b2df8834d,2
351,1f41dd68-a82f-4c5d-be70-ed45f0556e26,2
352,c3c9276f-a4ba-41ab-9fbd-00abed968264,2
353,c37a9df1-fb07-45bc-a071-069113649e76,3
354,f2e42db3-d730-40e0-9f97-0237130039b8,1
355,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,3
356,85d13dd6-8e15-4668-90c2-485b2df8834d,2
357,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
358,c9b62178-88ee-4a25-b7c2-17e53707f33c,2
359,5cc51ce3-73f5-4f6d-9c46-2254604480ab,3
360,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,3
361,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,4
362,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,2
363,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
364,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,4
364,00e408ed-4f87-4d4e-b28d-29f4acd9f395,1
364,fe172375-f7a0-4765-b90c-b1c06bb93b71,3
364,85d13dd6-8e15-4668-90c2-485b2df8834d,1
364,db388d11-225b-4542-83ae-7ca408f82d9e,1
364,8216d085-31a6-43c1-ae48-04697d62e08a,3
364,5cc51ce3-73f5-4f6d-9c46-2254604480ab,3
364,c37a9df1-fb07-45bc-a071-069113649e76,4
364,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
364,1f41dd68-a82f-4c5d-be70-ed45f0556e26,4
362,8ccfaf98-f459-4f32-b91c-b65aa117d69f,2
362,c3c9276f-a4ba-41ab-9fbd-00abed968264,1
362,5cc51ce3-73f5-4f6d-9c46-2254604480ab,1
361,fe172375-f7a0-4765-b90c-b1c06bb93b71,4
361,c9b62178-88ee-4a25-b7c2-17e53707f33c,1
361,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,2
361,1f41dd68-a82f-4c5d-be70-ed45f0556e26,3
360,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,3
360,85d13dd6-8e15-4668-90c2-485b2df8834d,1
360,c9b62178-88ee-4a25-b7c2-17e53707f33c,4
359,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,2
359,c3c9276f-a4ba-41ab-9fbd-00abed968264,5
359,8216d085-31a6-43c1-ae48-04697d62e08a,2
359,00e408ed-4f87-4d4e-b28d-29f4acd9f395,2
359,b84de32b-052d-4bc0-809f-11ba1f180880,4
359,1f41dd68-a82f-4c5d-be70-ed45f0556e26,2
359,85d13dd6-8e15-4668-90c2-485b2df8834d,4
359,c9b62178-88ee-4a25-b7c2-17e53707f33c,2
359,8ccfaf98-f459-4f32-b91c-b65aa117d69f,3
358,1f41dd68-a82f-4c5d-be70-ed45f0556e26,1
358,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,1
357,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,5
357,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
357,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,3
357,85d13dd6-8e15-4668-90c2-485b2df8834d,5
357,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,4
357,00e408ed-4f87-4d4e-b28d-29f4acd9f395,2
355,85d13dd6-8e15-4668-90c2-485b2df8834d,3
355,facc38f2-b900-4366-8e0e-0e1e7e05517a,3
355,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,4
355,8216d085-31a6-43c1-ae48-04697d62e08a,2
355,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,2
354,b84de32b-052d-4bc0-809f-11ba1f180880,1
354,85d13dd6-8e15-4668-90c2-485b2df8834d,3
354,c37a9df1-fb07-45bc-a071-069113649e76,1
354,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,1
354,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,4
353,fcc4eca3-0d3b-4767-a7ba-65ad469d80be,4
353,db388d11-225b-4542-83ae-7ca408f82d9e,2
353,85d13dd6-8e15-4668-90c2-485b2df8834d,3
353,8216d085-31a6-43c1-ae48-04697d62e08a,3
353,3ba5a5bb-1903-45b7-ba9b-bf157a0a31e5,1
353,f2e42db3-d730-40e0-9f97-0237130039b8,1
353,c9b62178-88ee-4a25-b7c2-17e53707f33c,4
353,d8477f93-a4c1-4721-b6f9-0a98a1a6dad8,4
353,5cc51ce3-73f5-4f6d-9c46-2254604480ab,2
353,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,2
353,b84de32b-052d-4bc0-809f-11ba1f180880,1
353,c3c9276f-a4ba-41ab-9fbd-00abed968264,3
352,c9b62178-88ee-4a25-b7c2-17e53707f33c,3
352,1f41dd68-a82f-4c5d-be70-ed45f0556e26,5
352,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,1
352,8216d085-31a6-43c1-ae48-04697d62e08a,3
352,5cc51ce3-73f5-4f6d-9c46-2254604480ab,4
351,fe172375-f7a0-4765-b90c-b1c06bb93b71,4
351,f2e42db3-d730-40e0-9f97-0237130039b8,4
351,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
351,2b6be246-aea5-4dfd-b6f1-845c78c94b3d,3
351,c4ba97d7-2b58-4934-92f9-b654d088889c,1
351,85d13dd6-8e15-4668-90c2-485b2df8834d,3
350,c3c9276f-a4ba-41ab-9fbd-00abed968264,2
350,c4ba97d7-2b58-4934-92f9-b654d088889c,2
350,b84de32b-052d-4bc0-809f-11ba1f180880,1
350,f8ae8ab1-6aa7-4ed1-8ed1-5118decbbc54,1
350,8ccfaf98-f459-4f32-b91c-b65aa117d69f,4
350,f2e42db3-d730-40e0-9f97-0237130039b8,2
350,fe172375-f7a0-4765-b90c-b1c06bb93b71,2
350,1f40815d-89d8-4274-8b9c-e61ab30a3b2b,5
350,1f41dd68-a82f-4c5d-be70-ed45f0556e26,2
350,c37a9df1-fb07-45bc-a071-069113649e76,5
349,c9b62178-88ee-4a25-b7c2-17e53707f33c,4
